OTU,FConL1,FConL2,FConL3,FConR1,FConR2,FConR3,FConS1,FConS2,FConS3,FFAL1,FFAL2,FFAL3,FFAR1,FFAR2,FFAR3,FFAS1,FFAS2,FFAS3,FWSHML1,FWSHML2,FWSHML3,FWSHMR1,FWSHMR2,FWSHMR3,FWSHMS1,FWSHMS2,FWSHMS3,VConL1,VConL2,VConL3,VConR1,VConR2,VConR3,VConS1,VConS2,VConS3,VFAL1,VFAL2,VFAL3,VFAR1,VFAR2,VFAR3,VFAS1,VFAS2,VFAS3,VWSHML1,VWSHML2,VWSHML3,VWSHMR1,VWSHMR2,VWSHMR3,VWSHMS1,VWSHMS2,VWSHMS3
OTU6124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0
OTU6125,0,0,0,6,5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,5,1,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
OTU6131,42,9,7,0,0,0,0,0,1,3,9,17,0,0,0,9,3,8,1,0,3,0,1,0,1,1,0,31,9,0,7,1,1,4,2,15,13,0,1,53,0,378,1,0,7,24,0,0,0,20,7,5,6,0
OTU6132,0,0,0,1,0,0,0,0,0,0,0,22,0,0,0,0,0,5,0,0,5,1,0,3,0,0,0,5,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
OTU6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
OTU6137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU614,7,9,4,4,5,2,10,11,2,7,3,7,0,0,0,6,4,6,1,7,14,0,1,2,2,5,5,4,2,4,0,4,3,7,2,3,1,7,10,0,0,71,2,14,54,7,1,13,5,5,1,1,6,11
OTU6143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,28,3,0,12,0,2,3,24,0,17,20,4,0,0,26,0,37,3,0,0,0,0,32,12,0,48
OTU6146,10,7,0,0,2,0,8,3,4,0,0,0,0,0,0,0,0,4,21,17,4,3,0,1,17,0,10,0,0,18,0,10,4,153,20,2,0,0,4,6,0,39,5,0,35,0,0,0,12,26,47,1,4,8
OTU6147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6148,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
OTU6149,8,0,0,1,7,0,0,1,1,0,0,0,0,0,0,34,8,9,39,0,18,1,1,0,0,0,1,19,90,13,18,431,65,17,17,136,85,41,1,35,0,199,89,94,161,0,2,2,1,4,460,13,212,347
OTU615,5,13,3,6,1,5,31,5,31,18,34,0,0,0,0,6,7,27,47,8,23,15,16,12,16,0,0,58,72,19,48,25,17,18,2,54,82,5,28,0,0,4,8,0,19,34,0,0,26,0,5,0,0,3
OTU6150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,0,3,0,0,13,2,0,0,0,0,1,1,0,1,0,0,0,0,5,0,0,0
OTU6153,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0
OTU6154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,6
OTU6157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5,0,5,4,0,0,5,0,0,0,0,0,12,0,1,0,0,0,0,0,7,0,0,24
OTU6158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU616,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,0,2,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
OTU6161,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU6165,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU617,0,0,0,3,0,1,0,0,4,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU6174,0,2,0,1,1,0,1,3,17,0,0,0,1,0,0,0,0,0,1,7,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU6176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6183,0,0,1,2,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,4,15,2,1,0,0,0,0,0,0,3,7,0,0,0,0,0,1,12,0,23,0,0,0,0,0,0,0,0,0,9,0,0,0
OTU6186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6187,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6190,0,0,0,0,0,1,0,0,0,24,0,0,4,0,0,7,11,21,0,0,0,0,0,0,19,2,7,0,0,0,0,35,17,0,50,59,3,4,0,0,0,31,18,11,7,9,0,19,0,36,43,13,45,52
OTU6193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
OTU6196,0,0,0,4,0,1,0,1,0,0,39,0,0,0,0,13,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
OTU6197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6198,0,16,1,9,13,9,0,6,0,0,0,0,9,0,4,8,14,0,16,14,5,3,4,6,0,0,0,1,0,12,5,95,35,0,0,0,1,0,20,2,4,13,0,0,0,0,0,0,22,23,44,5,0,0
OTU6201,0,0,0,2,0,0,0,3,1,0,0,0,2,0,4,0,0,0,0,0,0,2,3,4,0,0,0,0,0,15,22,491,22,0,4,46,0,1,1,38,10,25,1,3,12,0,0,0,105,2,34,14,4,0
OTU6205,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,3,0,0,0,22,0,0,0,3,5,1,0,5,20,0,5,0,0,0,0,0,1,0,0,0,8,19,2,0,0,0
OTU6206,0,0,8,0,0,0,0,2,6,0,0,31,0,0,0,16,12,120,0,0,6,4,2,3,1,10,35,23,57,125,1,207,51,100,203,342,59,22,10,17,71,36,173,68,156,79,27,0,0,31,316,130,149,468
OTU6209,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
OTU621,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6210,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,17,0,0,0
OTU6212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
OTU6221,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
OTU6226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,59,0,10,0,0,0
OTU6227,0,12,0,20,34,16,2,54,18,0,0,0,14,2,3,31,0,3,15,16,24,55,37,88,4,48,11,0,0,0,24,16,3,0,0,5,0,0,4,0,51,21,0,0,0,0,0,0,0,0,31,0,0,0
OTU623,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6231,5,0,0,0,0,8,0,5,0,0,4,0,0,0,0,0,9,1,0,0,1,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
OTU6233,0,0,0,0,0,1,0,15,0,0,0,21,3,0,0,32,37,46,0,0,0,0,0,0,2,19,2,0,2,11,2,178,25,17,6,80,21,119,0,18,5,215,314,89,143,82,0,0,0,0,460,47,119,520
OTU6237,0,0,0,0,0,0,0,8,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
OTU624,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13,2,0,0,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU6240,31,43,11,9,12,0,5,0,2,0,17,75,2,0,0,46,7,51,30,43,21,2,1,1,28,29,61,1,48,49,0,60,30,41,101,97,123,88,0,33,25,67,85,44,56,23,25,95,0,49,400,96,159,359
OTU6241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
OTU6244,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0
OTU6245,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0
OTU6247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
OTU6248,46,27,36,17,39,3,77,180,79,0,12,24,9,0,20,114,50,31,37,57,129,17,28,25,39,43,196,20,40,68,14,47,65,19,35,39,51,40,121,19,15,44,23,10,72,81,150,96,38,85,66,19,40,130
OTU625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,8,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
OTU6251,0,0,0,0,5,4,0,2,4,0,0,0,1,0,0,0,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
OTU6255,0,0,2,0,0,1,0,3,1,1,6,0,0,0,0,0,3,0,3,0,1,1,0,0,13,0,0,33,3,0,3,0,4,2,4,1,5,0,0,0,0,0,2,0,0,0,0,0,0,2,4,1,15,7
OTU6256,0,0,0,4,11,10,0,6,46,0,0,0,3,1,6,7,7,0,0,3,14,0,4,9,0,0,0,0,0,0,3,24,3,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,23,4,0,2
OTU6258,0,2,0,3,3,0,0,5,10,0,0,0,0,1,0,0,0,0,3,0,1,2,4,7,0,3,0,2,0,5,8,41,12,0,0,3,0,0,0,5,1,2,1,0,6,0,0,0,0,5,3,0,0,2
OTU6261,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,6,0,2,4,11,3,0,1,1,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU6264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,6
OTU6265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
OTU6266,39,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,6,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0
OTU6269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,10,0
OTU627,27,11,3,2,7,15,23,11,66,96,0,68,3,0,0,11,35,11,7,20,22,0,0,0,13,27,18,29,51,30,5,31,0,5,26,14,0,0,0,3,0,8,10,4,39,51,0,0,9,14,33,4,5,53
OTU6270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU6271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6274,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU6275,0,0,0,0,3,0,5,7,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,19,2,7
OTU6276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0
OTU6277,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
OTU628,0,0,0,4,6,5,13,1,0,0,0,0,3,0,0,0,0,9,0,0,0,6,11,25,1,0,0,0,0,0,9,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6281,4,0,0,0,0,0,7,1,0,0,0,0,2,0,0,0,0,0,0,7,5,4,1,1,0,0,0,20,0,0,0,0,0,0,0,0,27,1,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
OTU6283,14,5,1,1,9,0,5,3,4,0,0,0,0,0,0,5,12,9,19,8,7,1,2,0,0,9,5,4,1,0,3,0,4,5,26,270,0,0,3,1,0,0,8,13,43,59,42,0,7,0,3,52,10,17
OTU6284,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
OTU6286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,157,0,1,0,9,0,0,0,0,0,0,24,0,0
OTU6295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
OTU6296,1,3,3,0,2,0,1,5,13,1,0,0,0,0,0,0,1,0,2,1,1,1,0,0,1,2,0,1,0,7,4,1,0,0,0,2,0,0,2,0,1,0,0,0,2,8,0,4,0,0,0,5,0,5
OTU6297,1,0,0,0,1,0,1,2,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,4,0,1,1,0,7,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0
OTU6299,1,2,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0
OTU6300,0,1,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU6301,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,9,0,0,0,13,0,3,85,0,0,0,0,0,0,0,0,88,0,0,1,20,0,0,0,0,0,0,21,0,0
OTU6302,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU6307,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
OTU6310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0
OTU6311,0,1,2,1,3,0,0,5,61,3,0,0,0,0,0,1,0,1,8,6,11,0,1,0,1,2,0,0,0,12,0,13,0,0,1,2,2,0,0,0,0,1,0,0,1,5,3,5,3,3,0,0,1,7
OTU6312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU6314,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,15,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,1,5,0,0
OTU6323,0,0,0,0,0,1,0,0,6,0,1,0,1,0,2,1,0,0,0,0,0,11,31,6,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
OTU6326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
OTU6327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
OTU6329,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU633,2,0,17,216,8,1,0,1,0,14,0,28,1,0,0,52,0,7,0,1,10,0,0,0,0,0,6,14,38,0,1,17,5,5,8,18,0,0,0,0,0,0,6,5,42,17,10,0,0,6,0,34,23,3
OTU6332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
OTU6342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU635,9,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,24,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
OTU6354,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,3,0,0,4,2,4,0,0,0,0,0,5,8,1,6,25,0,0,0,0,5,1106,0,0
OTU636,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,2
OTU6366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,15,0
OTU6367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU6371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,52,8,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0
OTU6372,8,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,22,0,0
OTU6374,0,0,0,1,0,0,3,4,3,0,0,0,2,0,0,0,4,0,0,0,7,3,1,0,0,0,0,0,0,2,0,0,0,162,26,3,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,4,0,0
OTU638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
OTU6386,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,2,3,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU639,18,7,5,1,0,0,0,10,1,0,97,0,0,0,0,48,23,31,0,26,0,0,0,0,17,0,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
OTU6390,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,2,1,0,0,1,0,7,0,0,0,7,0,5,0,0,0,4,0,0,0,0,0,11,1,0,4,0,0,0,0,0,0,5,2,3
OTU6392,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,7,2,0
OTU6393,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0
OTU6394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU6396,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
OTU6397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,3,0
OTU6398,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,6,1,0,2,0,1,0,0,0,0,0,19,0,0,0,0,0,0,14,4,0
OTU64,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0
