OTU,FConL1,FConL2,FConL3,FFAL1,FFAL2,FFAL3,FHAL1,FHAL2,FHAL3,VConL1,VConL2,VConL3,VFAL1,VFAL2,VFAL3,VHAL1,VHAL2,VHAL3
OTU326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3263,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0
OTU3264,0,9,3,0,4,0,2,1,7,0,1,0,1,3,2,0,0,0
OTU3266,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
OTU328,5,18,16,0,0,0,4,12,7,0,0,0,0,0,8,0,0,0
OTU3282,0,0,0,0,0,0,0,0,0,1,0,0,2,0,5,0,0,0
OTU3287,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,0,0
OTU3298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU33,16,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU330,0,0,0,0,0,0,4,5,1,0,0,0,1,0,0,0,0,0
OTU3302,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0
OTU3306,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
OTU3311,0,0,0,0,0,0,0,0,0,5,0,0,6,0,1,0,0,0
OTU332,24,2,0,0,3,17,27,10,11,0,0,0,0,0,0,0,0,0
OTU3320,0,18,0,33,0,34,0,4,5,23,0,0,28,1,129,11,3,0
OTU3326,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,0,0
OTU333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
OTU3330,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU3341,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
OTU3354,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
OTU336,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1
OTU337,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
OTU3374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
OTU3376,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0
OTU3378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU338,157,28,618,0,0,0,79,536,38,79,0,0,105,3,1,0,0,0
OTU3386,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
OTU3392,0,0,0,0,0,0,0,0,0,50,0,0,30,3,43,0,0,0
OTU3398,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0
OTU3399,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0
OTU3406,0,0,0,0,0,0,0,0,0,7,0,7,1,0,0,0,0,0
OTU341,0,0,0,0,0,0,0,0,0,6,0,0,2,0,7,0,0,0
OTU342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU343,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU3441,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0
OTU3445,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0
OTU345,39,28,29,11,0,36,87,57,40,7,69,73,19,93,31,29,66,11
OTU3457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU3458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU3460,0,0,0,0,0,0,0,0,0,19,0,0,30,0,1,0,0,0
OTU347,4,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
OTU3481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
OTU3482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
OTU3487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
OTU349,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0
OTU3492,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
OTU350,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
OTU3504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU3511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU3529,0,0,0,0,0,20,0,8,0,10,0,0,0,0,2,0,0,0
OTU3540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU3545,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0,1,0
OTU355,0,0,0,0,0,0,17,24,17,0,0,0,0,0,57,0,1,0
OTU3550,0,0,1,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0
OTU3563,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU3567,0,0,0,0,0,0,0,6,0,0,0,5,0,1,64,0,0,2
OTU3568,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0
OTU3580,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
OTU3583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU3584,1,0,0,0,0,0,0,1,0,1,4,0,0,1,9,0,0,0
OTU3585,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0
OTU3587,0,14,8,0,0,0,13,5,0,1,0,0,1,0,25,0,0,0
OTU359,0,0,0,0,0,0,57,0,0,1,0,0,0,0,0,0,0,0
OTU3598,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0
OTU3599,4,2,36,4,0,0,5,16,76,3,19,9,11,6,8,20,0,1
OTU3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
OTU3605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0
OTU3606,0,0,0,0,0,0,0,0,0,4,0,0,1,0,18,0,0,0
OTU3608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU361,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU3612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU3621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3651,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0
OTU366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3663,0,0,0,0,0,0,0,0,6,9,0,0,19,0,3,0,0,0
OTU3669,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU367,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
OTU3677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
OTU3679,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU368,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0
OTU3680,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0
OTU3693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU37,0,333,0,0,0,0,155,109,30,0,0,0,0,0,0,0,0,0
OTU370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3721,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0
OTU373,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU3733,0,0,0,0,0,0,0,0,2,1,0,0,0,0,17,0,0,0
OTU374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3742,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0
OTU375,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0
OTU3750,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0
OTU3753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU3757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
OTU3759,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
OTU376,5,0,0,0,0,0,0,3,5,0,0,0,0,0,1,0,0,0
OTU3763,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0
OTU377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,1,0
OTU379,0,0,0,0,0,0,4,0,9,0,0,0,0,1,25,0,2,0
OTU3798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU38,1,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
OTU3804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU3808,0,0,0,0,0,0,0,0,4,2,0,0,0,0,45,0,0,0
OTU3809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
OTU381,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
OTU3815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU3835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU3838,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
OTU3847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU3848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU385,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
OTU3850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU386,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU3865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU3869,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
OTU387,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,3,0,0
OTU3870,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0
OTU389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
OTU3892,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU39,7,17,0,0,0,0,21,21,44,17,0,20,3,0,2,3,0,0
OTU390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU3902,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
OTU3903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
OTU3907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU393,44,0,0,0,0,0,12,21,5,0,0,0,1,0,2,0,0,0
OTU394,0,0,3,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0
OTU3941,0,0,0,0,0,0,0,0,0,0,0,0,2,0,32,0,0,0
OTU3946,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0
OTU395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU3955,0,0,0,0,0,0,0,0,0,6,0,0,5,0,4,0,0,0
OTU3956,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0
OTU3958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU396,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
OTU3962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3971,0,0,3,0,0,0,0,1,4,0,0,0,0,0,9,0,0,0
OTU3972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,11
OTU3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU398,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0
OTU3986,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0
OTU3998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU40,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU4001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU4005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU4009,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0
OTU401,1,7,0,0,0,0,3,0,5,25,0,0,20,1,0,0,0,0
OTU402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4031,0,7,0,0,0,0,3,0,5,0,0,0,0,0,4,0,0,0
OTU4032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU4035,0,0,0,0,0,0,0,0,0,0,0,4,3,1,5,0,0,0
OTU4056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU406,0,0,0,0,0,0,6,0,0,0,0,13,1,0,0,0,0,0
OTU4060,0,1,0,0,0,0,0,0,0,0,0,8,0,0,11,0,0,0
OTU4070,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0
OTU4073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU4077,0,0,0,0,0,0,0,0,0,2,0,0,4,0,3,0,0,0
OTU4080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4087,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
OTU4089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU409,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU4090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0
OTU4093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU41,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU411,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU412,0,11,19,0,0,0,9,0,0,4,5,0,0,0,2,0,0,0
OTU4121,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU4126,0,0,6,0,0,0,1,2,0,1,0,0,0,1,12,0,0,0
OTU413,0,0,0,0,0,0,12,0,2,23,0,0,10,2,8,0,0,0
OTU4134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU4135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
OTU4139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4140,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0
OTU4144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU4150,0,0,3,0,0,0,0,6,0,0,0,0,0,0,54,0,0,0
OTU4154,14,0,0,0,0,114,5,12,14,0,0,0,0,0,47,0,1,0
OTU4159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU416,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4177,0,0,0,0,0,0,6,0,0,0,0,0,0,2,37,0,1,0
OTU4185,0,3,0,0,0,0,4,0,5,4,0,0,3,0,8,0,0,0
OTU4186,0,0,0,0,0,0,0,0,0,5,0,0,10,0,3,0,0,0
OTU419,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
OTU4195,0,0,0,0,0,0,8,0,3,0,0,0,0,0,4,0,0,0
OTU4199,0,0,0,0,0,0,0,0,0,11,0,14,0,0,3,0,0,0
OTU420,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
OTU4203,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0
OTU4206,0,0,0,0,0,0,0,0,0,2,0,0,1,0,5,0,0,0
OTU4208,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0
OTU4209,0,0,2,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0
OTU421,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0
OTU4213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU422,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
OTU4221,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0
OTU4223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
OTU4224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU4225,0,0,0,0,0,0,2,0,1,0,0,0,0,1,23,0,0,0
OTU4227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU423,0,0,0,0,0,0,0,5,5,0,0,0,0,1,2,0,0,0
OTU4230,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14,0,0,0
OTU4235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
OTU4239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU424,0,0,3,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0
OTU4240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
OTU4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU4248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU4249,0,0,0,0,0,1,3,6,3,0,25,0,3,0,27,0,0,0
OTU425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4252,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0
OTU4253,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU4258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU4260,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0
OTU4264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
OTU4276,0,0,0,0,0,0,0,0,0,11,0,0,10,1,14,0,0,0
OTU428,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU4286,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0
OTU4290,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0
OTU4294,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0
OTU4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
OTU43,6,7,2703,0,0,2,79,16,24,240,0,0,281,0,3,0,0,0
OTU4305,0,0,0,0,0,0,4,0,0,2,0,0,5,0,6,0,0,0
OTU4306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU431,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4316,0,0,0,0,0,0,0,0,4,0,0,0,1,0,15,0,0,0
OTU432,1,0,0,125,2,18,0,0,3,0,4,0,0,0,0,0,0,0
OTU4322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4327,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
OTU4332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4335,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
OTU434,0,0,0,38,0,0,0,0,0,0,27,25,0,0,0,0,0,0
OTU4341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU435,0,0,0,30,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU4353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
OTU436,3,1,0,21,8,0,1,4,0,0,0,0,0,0,0,0,0,0
OTU4361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU4363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU4366,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,0
OTU437,17,40,2,135,45,20,0,0,3,0,0,0,0,0,0,0,0,0
OTU4370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU4378,0,0,0,0,0,0,0,0,0,3,0,0,7,0,1,0,0,0
OTU438,0,12,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0
OTU4392,7,0,0,0,0,0,0,1,1,1,0,0,0,0,6,0,0,0
OTU44,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU440,78,109,4,180,312,41,37,39,31,3,39,47,17,22,17,11,0,0
OTU4401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU4402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4405,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
OTU4407,0,0,0,0,0,0,0,0,4,0,0,1,0,0,2,0,0,0
OTU441,0,0,0,5,0,0,0,3,0,0,0,0,4,0,3,0,0,19
OTU4411,0,0,0,0,23,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU4414,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
OTU4416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU4419,0,0,0,0,0,0,3,0,0,5,0,0,9,0,5,0,0,0
OTU442,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4420,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0
OTU4422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU443,5,0,0,2,0,0,1,3,0,0,0,3,0,0,0,0,0,0
OTU4430,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
OTU4433,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0
OTU4434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
OTU444,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU4446,0,0,0,0,1,0,0,0,0,0,0,1,0,0,26,0,0,0
OTU4447,0,0,0,0,0,0,0,0,0,7,0,0,9,0,4,0,0,0
OTU4448,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0
OTU445,931,1163,218,2104,1681,331,34,75,154,18,76,122,41,37,2,39,0,38
OTU4450,0,0,0,0,0,0,0,0,2,0,0,2,1,0,4,0,0,0
OTU4461,0,0,0,0,0,0,0,0,0,7,0,0,1,0,5,0,0,0
OTU4468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU447,6,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4470,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
OTU4478,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0
OTU448,0,0,0,25,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU4487,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0
OTU4488,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0
OTU449,13,35,1,14,53,27,5,8,1,0,3,9,1,1,16,17,53,9
OTU4490,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
OTU45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU450,0,0,0,30,0,0,0,4,5,0,0,6,2,1,11,0,0,0
OTU4500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0
OTU4504,0,0,7,0,0,0,3,0,2,0,0,0,0,0,6,0,0,0
OTU4506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU451,0,18,0,14,1,0,10,0,0,0,25,5,11,7,0,12,0,0
OTU4510,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
OTU4515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU4516,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0
OTU4519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU452,0,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1
OTU4532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU454,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU4541,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
OTU4547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1
OTU455,0,19,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4552,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
OTU4553,0,0,0,0,0,0,0,0,3,0,0,0,0,2,6,0,0,0
OTU457,0,0,0,1,236,19,6,1,18,1,0,0,4,0,2,0,0,0
OTU4579,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
OTU458,0,0,0,0,17,0,0,0,1,22,0,0,12,0,0,0,0,0
OTU4580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
OTU4581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU4583,0,0,0,0,0,0,0,0,1,0,0,0,0,3,38,0,0,1
OTU4586,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,1,0
OTU4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU4589,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU46,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4603,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
OTU4612,0,0,0,0,0,0,0,0,3,9,0,0,23,0,1,0,0,0
OTU4619,0,0,0,0,0,0,0,1,0,0,2,0,0,0,9,0,0,0
OTU4628,29,23,0,0,0,0,3,8,3,25,0,0,42,0,9,0,0,0
OTU463,9,0,0,0,17,0,1,0,0,8,36,0,4,0,0,0,0,0
OTU4632,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0
OTU4635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU4636,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU464,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4646,0,0,0,0,0,0,0,0,9,6,0,0,5,1,63,0,1,1
OTU4650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
OTU4655,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU4656,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU466,10,0,0,0,3,0,9,0,0,0,0,0,0,0,0,23,0,0
